docs,label
"['net', 'sale', '2010', 'grow', 'eur598', '.3', 'm', 'eur582', '.3', 'm', '2009']",2
"['sale', 'return', 'growth', 'april', 'june', '2010', 'ceo', 'pekka', 'eloholma']",2
"['ragutis', 'control', 'finnish', 'brewery', 'report', '5.4', 'cent', 'rise', 'beer', 'sale', '10.44', 'million', 'litre', 'hold', '11.09', 'cent', 'market', 'share']",2
"['svyturys', 'utenos', 'alus', 'control', 'nordic', 'group', 'baltic', 'beverage', 'hold', 'bbh', 'post', '4.7', 'cent', 'growth', 'beer', 'sale', 'january', '46.22', 'million', 'litre']",2
"['december', 'member', 'lithuanian', 'brewer', 'association', 'sell', 'total', '20.3', 'million', 'liter', 'beer', 'increase', '1.9', 'percent', 'sale', '19.92', 'million', 'liter', 'december', '2004']",2
"['january', 'september', '2009', 'group', 'net', 'interest', 'income', 'increase', 'eur', '112.4', 'mn', 'eur', '74.3', 'mn', 'january', 'september', '2008']",2
"['q1', '2010', 'bank', '+', 'àland', 'net', 'interest', 'income', 'increase', 'eur', '9.1', 'mn', 'eur', '9.7', 'mn']",2
"['sweden', 'operate', 'profit', 'period', 'review', 'total', 'eur', '3.4', 'mn', '30.8', 'corresponding', 'period', '2005']",2
"['fourth', 'quarter', '2009', 'orion', 'net', 'profit', '33.8', 'year', 'year', 'eur33', 'm']",2
"['second', 'quarter', '2010', 'group', 'net', 'profit', 'rise', 'eur', '3.1', 'million', 'eur', '2.5', 'million', 'april', 'june', '2009']",2
"['second', 'quarter', '2010', 'group', 'net', 'profit', 'rise', 'eur3', '.1', 'm', 'eur2', '.5', 'm', 'april', 'june', '2009']",2
"['quarter', 'net', 'sale', 'increase', '12', 'year', 'year', 'eur', '159.5', 'million', '6', 'comparable', 'currency', 'rate', 'growth']",2
"['quarter', 'net', 'sale', 'increase', '12', 'year', 'year', 'eur159', '.5', 'm', '6', 'comparable', 'currency', 'rate', 'growth']",2
"['market', 'share', 'widen', '48.51', 'percent', '48.31', 'percent', 'year', 'early']",2
"['kesko', 'agro', 'eesti', 'retailer', 'wholesaler', 'grain', 'agricultural', 'warehousing', 'machinery', 'accessory', 'net', 'sale', '81', 'million', 'euro', '2007', 'increase', 'tenth', 'precede', 'year']",2
"['kesko', 'car', 'import', 'retailing', 'business', 'vv', 'auto', 'sale', 'grow', '17.1', 'pct']",2
"['kone', 'net', 'sale', 'rise', '14', 'year', 'year', 'month', '2008']",2
"['adp', 'news', 'feb', '11', '2009', 'finnish', 'management', 'software', 'solution', 'provider', 'ixono', 'oyj', 'hel', ' ', 'xns1v', 'today', 'net', 'profit', 'rise', 'eur', '3.5', 'million', 'usd', '4.5', 'm', '2008', 'eur', '3.1', 'million', '2007']",2
"['adp', 'news', 'feb', '12', '2009', 'finnish', 'solution', 'provider', 'affecto', 'oyj', 'hel', ' ', 'afe1v', 'today', 'net', 'profit', 'rise', 'eur', '8.5', 'million', 'usd', '11', 'm', '2008', 'eur', '7', 'million', '2007']",2
"['adp', 'news', 'feb', '6', '2009', 'finnish', 'fishing', 'tackle', 'company', 'rapala', 'vmc', 'corp', 'hel', ' ', 'rap1v', 'today', 'net', 'profit', 'rise', 'eur', '19.2', 'million', 'usd', '24.6', 'm', '2008', 'eur', '17.5', 'million', '2007']",2
"['adp', 'news', 'nov', '5', '2008', 'finnish', 'electronic', 'measurement', 'product', 'solution', 'maker', 'vaisala', 'oyj', 'omx', ' ', 'vaias', 'today', 'net', 'profit', 'rise', 'eur', '18', 'million', 'usd', '23.1', 'm', 'month', '2008', 'eur', '1']",2
"['adp', 'news', 'oct', '29', '2008', 'finnish', 'lifting', 'equipment', 'maker', 'konecrane', 'oyj', 'omx', ' ', 'kcr1v', 'today', 'net', 'profit', 'rise', 'eur', '116.6', 'million', 'usd', '149.1', 'm', 'month', '2008', 'eur', '73.6', 'million', 's']",2
"['metso', 'expect', 'net', 'sale', 'increase', '10', '2008', 'comparable', 'exchange', 'rate']",2
"['neste', 'oil', 'corp', 'sign', 'long', 'term', 'procurement', 'contract', 'honkajoki', 'oy', 'find', 'protein', 'oy', 'finnish', 'food', 'manufacturer', 'supply', 'animal', 'fat', 'biodiesel', 'production', 'neste', '200,000', 'b', 'cd', 'porvoo', 'finland', 'refinery']",2
"['net', 'interest', 'income', 'increase', '4.5', 'eur', '31.4', 'mn', 'eur', '30.0', 'mn', '2004']",2
"['net', 'interest', 'income', 'eur', '152.2', 'mn', 'eur', '101.0', 'mn', '2008']",2
"['net', 'interest', 'income', 'eur', '39.3', 'mn', 'eur', '32.7', 'mn']",2
"['net', 'sale', 'vegetable', 'oil', 'business', 'rise', 'eur', '10.6', 'mn', 'eur', '10.1', 'mn']",2
"['nokia', 'multimedia', 'net', 'sale', 'total', 'eur', '5.7', 'bn', '45', 'corresponding', 'period', '2005']",2
"['operate', 'income', 'rise', 'eur', '696.4', 'mn', 'eur', '600.3', 'mn', '2009']",2
"['operate', 'profit', 'kauppalehti', 'group', 'rise', 'eur', '1.5', 'mn', 'eur', '1.3', 'mn', 'marketplace', 'eur', '1.3', 'mn', 'eur', '1.0', 'mn', 'quarter', '2006']",2
"['operating', 'profit', 'rise', 'eur', '1.94', 'mn', 'eur', '2.45', 'mn']",2
"['operating', 'profit', 'rise', '22.1', 'mln', 'eur', '19.9', 'mln']",2
"['operating', 'profit', 'rise', 'eur', '1.6', 'mn', 'eur', '1.1', 'mn', 'corresponding', 'period', '2006']",2
"['operating', 'profit', 'rise', 'eur', '103.4', 'mn', 'eur', '23.2', 'corresponding', 'period', '2006']",2
"['operating', 'profit', 'rise', 'eur', '13.5', 'mn', 'eur', '9.7', 'mn', 'corresponding', 'period', '2006']",2
"['operating', 'profit', 'rise', 'eur', '26.7', 'mn', 'eur', '14.9', 'mn', 'corresponding', 'period', '2006']",2
"['operating', 'profit', 'rise', 'eur', '27.8', 'mn', 'eur', '17.5', 'mn', '2008']",2
"['operating', 'profit', 'rise', 'eur', '3.2', 'mn', 'eur', '1.0', 'mn', 'corresponding', 'period', '2008']",2
"['operating', 'profit', 'rise', 'eur', '4.7', 'mn', 'eur', '3.6', 'mn']",2
"['operating', 'profit', 'rise', 'eur', '4.7', 'mn', 'eur', '4.6', 'mn']",2
"['operating', 'profit', 'rise', 'eur', '9.2', 'mn', 'eur', '6.8', 'mn', 'corresponding', 'period', '2007']",2
"['operating', 'profit', 'rise', 'eur2', '.4', 'm', 'eur1', '.6', 'm', 'year', 'early']",2
"['operating', 'profit', 'surge', 'eur21', 'm', 'eur106', '000']",2
"['operate', 'profit', 'total', 'eur', '37,7', 'mn', 'slightly', 'eur', '37.2', 'mn', 'corresponding', 'period', '2006']",2
"['operate', 'profit', 'total', 'eur', '5.5', 'mn', 'eur', '-0.7', 'mn']",2
"['operating', 'profit', 'eur', '11.4', 'mn', 'eur', '7.5', 'mn']",2
"['operating', 'profit', 'eur', '139.7', 'mn', '23', 'eur', '113.8', 'mn']",2
"['order', 'intake', 'grow', '40', 'year', 'year', '30', 'year', 'year', 'respectively', 'eur', '576', 'million', 'eur', '1.7', 'billion', 'respective', 'january', 'september', 'july', 'september', '2010', 'period']",2
"['order', 'receive', 'grow', '55', 'year', 'year', 'eur732', 'm']",2
"['orion', 'pharma', 'operating', 'profit', 'increase', '42.5', '2004']",2
"['passenger', 'volume', 'rise', '8.4', 'accounting', 'period']",2
"['passenger', 'relate', 'revenue', 'rise', '5.1', 'eur', '460.8', 'mn', 'eur', '438.5', 'mn', '2009']",2
"['pretax', 'profit', 'rise', 'eur', '0.6', 'mn', 'eur', '0.4', 'mn', 'corresponding', 'period', '2005']",2
"['pretax', 'profit', 'rise', 'eur', '1,019', 'mn', 'eur', '1,007', 'corresponding', 'period', '2005']",2
"['pretax', 'profit', 'rise', 'eur', '17.8', 'mn', 'eur', '14.9', 'mn', '2005']",2
"['pre', 'tax', 'profit', 'total', 'eur', '397.4', 'mn', 'eur', '164.7', 'mn']",2
"['previously', 'company', 'guide', 'ebit', 'sale', 'growth', '20', 'pct', '10', 'pct', 'respectively', 'year']",2
"['profit', 'period', 'total', 'eur', '39.4', 'mn', 'eur', '33.9', 'mn', 'corresponding', 'period', '2006']",2
"['profit', 'period', 'eur', '5.9', 'mn', 'eur', '1.3', 'mn']",2
"['profit', 'period', 'eur', '9.8', 'mn', 'eur', '6.0', 'mn', '2004']",2
"['revenue', 'grow', '12', 'percent', ' ', 'x20ac', '3.6', 'billion', 'us$', '4.5', 'billion']",2
"['revenue', 'july', 'september', 'grow', '14', 'percent', 'euro', '467', 'million', 'year', 'early', 'company', 'thursday']",2
"['revenue', 'time', 'grow', '14', 'percent', '43', 'million', 'euro']",2
"['ruukki', 'sign', 'contract', 'deliver', 'install', 'steel', 'structure', 'bridge', 'kyronsalmi', 'strait', 'savonlinna', 'finland']",2
"['sale', 'latin', 'america', 'increase', '42', 'eur', '432mn', 'total', '8.7', 'mn', 'mobile', 'device', 'sell', 'area', 'represent', 'increase', '32', 'corresponding', 'period', '2009']",2
"['sanoma', 'magazines', 'finland', 'net', 'sale', 'grow', 'eur', '140.1', 'mn', 'eur', '131.8', 'mn']",2
"['satama', 'net', 'profit', 'quarter', '2007', 'rise', '275,000', 'euro', '$', '395,000', '270,000', 'euro', '$', '388,000', 'period', '2006']",2
"['section', ' ', 'regional', 'news', 'demand', 'finnair', 'asian', 'traffic', 'measure', 'passenger', 'kilometer', '34.9', 'august', 'compare', 'year']",2
"['svyturys', 'utenos', 'alus', 'control', 'nordic', 'group', 'baltic', 'beverage', 'hold', 'bbh', 'post', '6.1', 'percent', 'growth', 'beer', 'sale', 'january', 'september', '101.99', 'million', 'liter']",2
"['increase', 'estimate', 'sale', '117', 'million', 'year']",2
"['chain', 'post', 'sale', '298', 'million', 'euro', '2005', 'rise', '19.5', 'percent', 'year', 'year']",2
"['company', 'expect', 'net', 'sale', '2008', 'increase', '5', '10', '2007']",2
"['company', 'process', 'build', 'new', 'fleet', 'place', 'order', '10', 'p', 'max', 'tanker', '65,200', 'dwt']",2
"['company', 'operating', 'income', 'ebit', 'total', 'eur', '0.0', 'mn', 'eur', '-0.3', 'mn', 'year', 'year']",2
"['eps', 'outlook', 'increase', '5.6', 'pct', '2007', '7.0', 'pct', '2008']",2
"['fair', 'value', 'investment', 'property', 'total', 'eur', '2,534.9', 'mn', 'eur', '2,455.1', 'mn', '2006']",2
"['finnish', 'government', 'announce', 'wednesday', 'sell', '32', 'percent', 'stake', 'chemical', 'fertilizer', 'group', 'kemira', 'oyj', ' ', 'x20ac', '655.6', 'million', '$', '890us', 'million', 'send', 'company', 'share', 'price', '6', 'percent']",2
"['german', 'company', 'sign', 'code', 'share', 'agreement', 'oneworld', 'member', 'american', 'airlines', 'inc', 'base', 'amr', 'corp', 'nyse', ' ', 'amr']",2
"['helsinki', 'base', 'company', 'salomon', 'atomic', 'suunto', 'brand', 'net', 'profit', 'rise', '15', 'percent', 'month', 'dec', '31', ' ', 'x20ac', '47', 'million', '$', '61us', 'million', ' ', 'x20ac', '40.8', 'million', 'year', 'early']",2
"['operating', 'profit', 'grain', 'trading', 'increase', 'eur', '2.0', 'mn', 'eur', '1.4', 'mn', '2005']",2
"['stock', 'rise', 'second', 'day', 'wednesday', 'bring', 'day', 'rise', 'gbx12', '.0', '2.0']",2
"['stock', 'rise', 'day', 'tuesday', 'bring', 'day', 'rise', 'gbx10', '.50', '1.8']",2
"['transaction', 'increase', 'earning', 'share', 'quarter', 'eur0', '.28']",2
"['recovery', 'base', 'metal', 'price', 'increase', 'demand', 'metal', 'china']",2
"['new', 'representation', 'extend', 'comptel', 'global', 'presence', 'total', '18', 'country', 'serve', '250', 'customer', '80', 'country', 'worldwide']",2
"['total', 'operate', 'revenue', 'grow', '27.6', 'year', 'year', 'eur61', 'm']",2
"['vacon', 'cash', 'flow', 'operation', 'grow', 'eur', '37.1', 'mn', 'eur', '21.9', 'mn', 'year', 'ago']",2
"['strengthen', 'exist', 'partnership', 'cybercom', 'teleste', 'cto', 'esko', 'myllyla']",2
"['satlan', 'acquisition', 'teleste', 'plan', 'far', 'expand', 'market', 'presence', 'video', 'service', 'partner', 'cable', 'operator', 'broadcaster', 'iptv', 'service', 'provider']",2
"['acquisition', 'company', 'expand', 'offering', 'north', 'central', 'south', 'america']",2
"['`', '`', 'basware', 'product', 'sale', 'grow', 'strongly', 'financial', 'period', '24', 'percent']",2
"['`', '`', 'second', 'quarter', '2010', 'firstquarter', 'growth', 'net', 'sale', 'quarter', 'of2008', 'magnus', 'rosen', 'ramirent', 'ceo']",2
"['`', '`', 'transaction', 'strengthen', 'position', 'design', 'brand', 'good', 'fiskars', 'president', 'ceo', 'heikki', 'allonen', 'point', 'group', 'relatively', 'overlap', 'operation']",2
"['1', 'february', '2011', 'finnish', 'textile', 'clothing', 'company', 'marimekko', 'oyj', 'hel', ' ', 'mmo1v', 'today', 'preliminary', 'operating', 'profit', 'grow', 'eur8', '.2', 'm', '2010', 'eur6', '.3', 'm', '2009']",2
"['finnish', 'larox', 'sign', 'contract', 'talvivaara', 'project', 'delivery', 'filter', 'talvivaara', 'nickel', 'sotkamo', 'finland']",2
"['affecto', 'expect', 'net', 'sale', '2010', 'increase', '2009', 'level', 'reach', 'eur', '103', 'million']",2
"['cash', 'flow', 'operation', 'rise', 'eur', '52.7', 'mn', 'eur', '15.6', 'mn', '2007']",2
"['commission', 'income', 'rise', '25.7', 'eur', '16.1', 'mn', 'eur', '12.8', 'mn', '2004']",2
"['earning', 'share', 'january', 'june', '2010', 'eur0', '.30', 'increase', '20', 'year', 'year', 'eur0', '.25']",2
"['earning', 'share', 'eps', 'rise', 'eur', '0.11', 'eur', '0.03']",2
"['elisa', 'mobile', 'subscription', 'grow', '7', 'percent', '2007', 'mainly', 'customer', 'adopt', 'generation', 'mobile', 'technology']",2
"['eps', 'quarter', 'come', '0.36', 'eur', '0.33', 'eur', 'year', 'ago', 'ahead', 'forecast', '0.33', 'eur']",2
"['eps', 'grow', '0.04', 'eur', '0.02', 'eur']",2
"['export', 'grow', '16.5', 'percent', '19.1', 'million', 'liter']",2
"['finnish', 'investment', 'group', 'panostaja', 'oyj', 'net', 'profit', '8.6', 'mln', 'euro', '$', '11.4', 'mln', 'fiscal', '2005', '06', 'end', 'october', '31', '2006', '2.8', 'mln', 'euro', '$', '3.7', 'mln', 'period', 'fiscal', '2004', '05']",2
"['finnish', 'metal', 'component', 'supplier', 'componenta', 'oyj', 'net', 'profit', '3.5', 'mln', 'euro', '$', '4.5', 'mln', '2006', '2.2', 'mln', 'euro', '$', '2.8', 'mln', '2005']",2
"['finnish', 'silicon', 'wafer', 'technology', 'company', 'okmetic', 'oyj', 'omx', 'helsinki', ' ', 'okm1v', 'report', 'thursday', '30', 'october', 'operating', 'profit', 'eur7', '.4', 'm', 'january', 'september', '2008', 'eur6', '.1', 'm', 'corresponding', 'period', '2007']",2
"['fiskar', 'brand', 'report', 'net', 'sale', 'eur', '145.8', 'mn', 'eur', '138.4', 'mn']",2
"['helsinki', 'afx', 'outokumpu', 'technology', 'sign', '3.5', 'mln', 'eur', 'agreement', 'mongolia', 'erdenet', 'mining', 'corporation', 'engineering', 'hydrocopper', 'plant', 'build', 'erdenet', 'site']",2
"['proportion', 'pay', 'standing', 'order', 'grow', '2009']",2
"['addition', 'demand', 'finland', 'export', 'line', 'stone', 'product', 'increase']",2
"['january', 'september', '2007', 'group', 'net', 'sale', 'continue', 'operation', 'rise', 'eur', '213.1', 'mn', 'eur', '172.6', 'mn', 'corresponding', 'period', '2006']",2
"['july', 'september', '2008', 'yit', 'net', 'sale', 'increase', 'eur', '970.8', 'mn', 'compare', 'eur', '906.8', 'mn', 'corresponding', 'period', '2007']",2
"['reporting', 'period', 'net', 'sale', 'rise', '8', 'year', 'year', 'eur64', '.3', 'm', 'business', 'acquisition', 'realize', 'half', '2008', '09', 'effect', 'eur10', '.9', 'm', 'review', 'period']",2
"['reporting', 'period', 'company', 'operating', 'profit', 'grow', '43.2', 'eur', '6', 'million']",2
"['year', 'net', 'sale', 'rise', 'eur', '68.3', 'million', 'eur', '62.2', 'million']",2
"['year', 'company', 'raise', 'turnover', 'approximately', '7', 'million', 'lita', 'eur', '2', 'mln', '6.1', 'million', 'lita', '2004']",2
"['marimekko', 'group', 'year', 'net', 'sale', 'estimate', 'increase', '10']",2
"['net', 'sale', 'surge', '30', 'eur', '36', 'million']",2
"['net', 'sale', '1', 'year', 'year', 'eur', '29', 'million', 'affect', 'business', 'acquisition', 'realize', 'previous', 'financial', 'period', 'effect', 'eur', '5.1', 'million', 'review', 'period']",2
"['market', 'share', 'rise', '49.14', 'percent', '48.51', 'percent', 'year', 'early']",2
"['nokia', 'world', 'large', 'mobile', 'phone', 'manufacturer', 'china', 'postel', 'china', 'large', 'mobile', 'phone', 'distributor', 'long', 'stand', 'partnership', 'continue', 'grow', 'strong', 'time']",2
"['october', 'december', 'sale', '302', 'mln', 'eur', '25.3', 'pct', 'increase', 'year', 'year']",2
"['olvi', 'control', '94', 'percent', 'stake', 'ragutis', 'a.', 'le', 'coq', 'annual', 'report', 'publish', 'early', 'year', 'lithuanian', 'brewery', 'sale', 'reach', '15.04', 'million', 'euro', 'year', 'rise', '20.4', 'percent', '12.49', 'million', 'euro', '2004']",2
"['olvi', 'expect', 'sale', 'market', 'share', 'increase', 'quarter', '2010']",2
"['operate', 'profit', 'increase', 'eur', '14.0', 'mn', 'eur', '4.9', 'mn', 'corresponding', 'period', '2005']",2
"['operate', 'profit', 'asian', 'plant', 'grow', 'markedly']",2
"['operate', 'profit', 'total', 'eur', '825mn', 'eur', '763mn', '2004']",2
"['operate', 'profit', 'total', 'eur', '83.0', 'mn', 'eur', '23.5', 'mn', 'year', 'year']",2
"['production', 'capacity', 'increase', '36', '000', '85', '000', 'tonne', 'year', 'raw', 'material', 'continue', 'recycle', 'paper', 'board']",2
"['profit', 'period', 'increase', 'eur', '2.9', 'mn', 'eur', '10.5', 'mn']",2
"['profit', 'share', 'eur', '1.03', 'eur', '0.87']",2
"['return', 'capital', 'employ', 'rise', '4.8', 'percentage', 'point', '19.6']",2
"['revenue', 'july', 'september', 'grow', '21', 'percent', 'euro', '2.3', 'billion', 'finnish', 'company', 'thursday']",2
"['revenue', 'grow', '1', 'percent', 'euro742', '.2', 'million', 'us$', '964', 'million', 'euro735', 'million']",2
"['ruukki', 'order', 'book', 'end', '2010', '30', 'year', 'year', '10', 'quarter', 'quarter']",2
"['sale', 'finland', 'rise', '3.9', 'international', 'growth', '0.7']",2
"['sale', 'security', 'system', 'packaging', 'increase', 'slightly']",2
"['stora', 'enso', 'quarter', 'pre', 'tax', 'profit', 'double', 'eur', '197mn']",2
"['strong', 'growth', 'new', 'market', 'russia', 'czech', 'republic', 'slovakia']",2
"['airline', 'order', 'airbus', 'a350', '900', 'aircraft', 'delivery', '2011', 'lead', 'airline', 'late', 'variant', 'roll', 'royce', 'trent', 'series', 'engine', '1700']",2
"['company', 'market', 'share', 'continue', 'increase', 'far']",2
"['company', 'schedule', 'traffic', 'measure', 'revenue', 'passenger', 'kilometre', 'rpk', 'grow', '2', 'nearly', '3', 'passenger', 'carry', 'schedule', 'flight', 'february', '2009']",2
"['company', 'investment', 'new', 'market', 'area', 'result', 'sale', 'increase', 'sweden', 'poland', 'russia', 'lithuania']",2
"['disposal', 'autotank', 'strengthen', 'aspo', 'capital', 'structure', 'comment', 'gustav', 'nyberg', 'ceo', 'aspo']",2
"['earning', 'share', 'quarter', 'come', '0.25', 'eur', '0.20', 'eur', 'quarter', 'year', 'early']",2
"['economic', 'occupancy', 'rate', 'sponda', 'property', 'portfolio', 'rise', '91.2', '88.8', '2006']",2
"['finnish', 'supplier', 'bss', 'oss', 'vas', 'telecom', 'operator', 'tecnotree', 'receive', 'expansion', 'order', 'worth', 'total', 'us$', '7.3', 'mn', 'convergent', 'charging', 'generation', 'message', 'solution', 'latin', 'america', 'company', 'announce', 'specify', 'operator', 'place', 'order']",2
"['group', '12', 'month', 'operating', 'profit', 'grow', '31', 'percent', '337.8', 'million', 'euro']",2
"['growth', 'net', 'sale', 'half', '2008', '28', 'compare', 'half', '2007']",2
